trade_id,type,entry_time,exit_time,entry_price,exit_price,tp_price,sl_price,tp_ticks,sl_ticks,bars_held,confidence,exit_reason,gross_return_pct,net_return_pct,net_margin_ret_pct,pnl_usd,equity_after
15,LONG,1787315880000,1787316300000,0.08958,0.09075000000000001,0.09075000000000001,0.08900000000000001,117,58,7,0.4546,TP_HIT,1.3060951105157448,1.3060951105157448,26.121902210314897,259.50646409676057,10193.946230672713
16,LONG,1787324940000,1787325540000,0.09248,0.09340000000000001,0.09340000000000001,0.09202,92,46,10,0.4048,TP_HIT,0.9948096885813194,0.9948096885813194,19.896193771626386,202.8207295030047,10396.766960175717
17,LONG,1787365440000,1787365680000,0.09724000000000001,0.09863000000000001,0.09863000000000001,0.09654,139,70,4,0.4092,TP_HIT,1.4294529000411376,1.4294529000411376,28.589058000822753,297.23377364550123,10694.000733821218
18,LONG,1787365920000,1787366040000,0.10032,0.09911,0.10271000000000001,0.09913000000000001,239,119,2,0.42,SL_HIT,-1.2061403508771957,-1.2061403508771957,-24.122807017543913,-257.9693159474423,10436.031417873775
19,LONG,1787369100000,1787369640000,0.10233,0.10406,0.10406,0.10146000000000001,173,87,9,0.4303,TP_HIT,1.690608814619364,1.690608814619364,33.81217629238728,352.8649340940405,10788.896351967816
20,LONG,1787369820000,1787370540000,0.10410000000000001,0.10611000000000001,0.10611000000000001,0.10309000000000001,201,101,12,0.4044,TP_HIT,1.930835734870315,1.930835734870315,38.616714697406294,416.63173232382877,11205.528084291645
21,LONG,1787370840000,1787371080000,0.10991000000000001,0.11377000000000001,0.11377000000000001,0.10798,386,193,4,0.4285,TP_HIT,3.5119643344554654,3.5119643344554654,70.2392866891093,787.0682996154267,11992.596383907072
22,LONG,1787371200000,1787371260000,0.11738000000000001,0.11501,0.12461000000000001,0.11503000000000001,723,235,1,0.5037,SL_HIT,-2.0190833191344444,-2.0190833191344444,-40.381666382688884,-484.28102623717655,11508.315357669895
23,LONG,1787374260000,1787374260000,0.14345,0.14056,0.15351,0.14057999999999998,1006,287,0,0.402,SL_HIT,-2.0146392471244363,-2.0146392471244363,-40.29278494248872,-463.7020757569333,11044.613281912962
24,LONG,1787375280000,1787375280000,0.16197999999999999,0.15872,0.17603,0.15874,1405,324,0,0.4552,SL_HIT,-2.012594147425599,-2.012594147425599,-40.25188294851198,-444.5664810351413,10600.04680087782
25,LONG,1787782620000,1787783400000,0.11224,0.1116,0.11348000000000001,0.11162000000000001,124,62,13,0.4203,SL_HIT,-0.5702066999287256,-0.5702066999287256,-11.404133998574514,-120.88435410837177,10479.16244676945
26,LONG,1787785320000,1787785500000,0.11376,0.1133,0.11464,0.11332,88,44,3,0.4138,SL_HIT,-0.4043600562587923,-0.4043600562587923,-8.087201125175845,-84.74709433041436,10394.415352439035
27,LONG,1787848020000,1787848320000,0.12284,0.12158,0.12533,0.1216,249,124,5,0.4016,SL_HIT,-1.0257245197004323,-1.0257245197004323,-20.514490394008643,-213.23613389894655,10181.179218540088
