symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
1000000MOG_USDT,5m,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,2537,1055,1482,41.58,0.15,-100.73,-100.73,100.73,-0.0397,55.33,-0.73
1000000MOG_USDT,5m,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,2576,943,1633,36.61,0.13,-101.13,-101.13,101.13,-0.0393,49.91,-1.13
1000000MOG_USDT,5m,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,2625,795,1830,30.29,0.1,-101.63,-101.63,101.63,-0.0387,43.77,-1.63
1000000MOG_USDT,5m,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,2667,675,1992,25.31,0.09,-102.11,-102.11,102.11,-0.0383,40.14,-2.11
1000000MOG_USDT,5m,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,2691,580,2111,21.55,0.08,-102.56,-102.56,102.56,-0.0381,36.8,-2.56
1000000MOG_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,861,672,189,78.05,0.63,-53.35,-53.35,54.61,-0.062,12.68,46.65
1000000MOG_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,853,618,235,72.45,0.43,-79.57,-79.57,79.7,-0.0933,9.53,20.43
1000000MOG_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,851,565,286,66.39,0.31,-92.3,-92.3,92.35,-0.1085,7.35,7.7
1000000MOG_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,842,501,341,59.5,0.23,-97.48,-97.48,97.5,-0.1158,5.81,2.52
1000000MOG_USDT,15m,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,846,459,387,54.26,0.18,-99.16,-99.16,99.16,-0.1172,4.85,0.84
