symbol,timeframe,fee_schedule,maker_fee_pct,taker_fee_pct,slippage_ticks,extra_ticks,total_trades,winning_trades,losing_trades,win_rate_pct,profit_factor,net_pnl_usdt,net_roi_pct,max_drawdown_pct,expectancy_usdt,total_fees_usdt,final_balance_usdt
XRP_USDT,4h,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,48,44,4,91.67,0.08,-9.01,-9.01,9.35,-0.1876,4.51,90.99
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,48,42,6,87.5,0.05,-13.39,-13.39,13.64,-0.2789,8.95,86.61
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,48,42,6,87.5,0.05,-13.43,-13.43,13.67,-0.2797,8.95,86.57
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,48,42,6,87.5,0.05,-13.47,-13.47,13.71,-0.2806,8.95,86.53
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,48,42,6,87.5,0.05,-13.51,-13.51,13.74,-0.2814,8.95,86.49
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,48,41,7,85.42,0.04,-15.92,-15.92,16.09,-0.3317,8.76,84.08
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,47,40,7,85.11,0.04,-15.68,-15.68,15.82,-0.3337,8.59,84.32
XRP_USDT,4h,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,46,39,7,84.78,0.04,-15.75,-15.75,15.86,-0.3423,8.41,84.25
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,1,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,2,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,3,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,4,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,5,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,6,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.01%,0.0,0.01,7,2,6,6,0,100.0,999.0,0.11,0.11,0.0,0.0184,0.12,100.11
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,1,2,6,6,0,100.0,999.0,0.12,0.12,0.0,0.0204,0.6,100.12
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,2,2,6,6,0,100.0,999.0,0.12,0.12,0.0,0.0204,0.6,100.12
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,3,2,6,6,0,100.0,999.0,0.12,0.12,0.0,0.0204,0.6,100.12
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,4,2,6,6,0,100.0,999.0,0.12,0.12,0.0,0.0204,0.6,100.12
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,5,2,6,6,0,100.0,999.0,0.12,0.12,0.0,0.0204,0.6,100.12
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,6,2,6,6,0,100.0,999.0,0.12,0.12,0.0,0.0204,0.6,100.12
XRP_USDT,1d,Maker 0.00% / Taker 0.05%,0.0,0.05,7,2,6,5,1,83.33,0.03,-3.91,-3.91,4.01,-0.6522,0.57,96.09
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,1,2,6,5,1,83.33,0.03,-3.96,-3.96,4.06,-0.66,1.15,96.04
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,2,2,6,5,1,83.33,0.03,-3.97,-3.97,4.07,-0.6611,1.15,96.03
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,3,2,6,5,1,83.33,0.03,-3.97,-3.97,4.08,-0.6623,1.15,96.03
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,4,2,6,5,1,83.33,0.03,-3.98,-3.98,4.09,-0.6635,1.15,96.02
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,5,2,6,5,1,83.33,0.03,-3.99,-3.99,4.09,-0.6646,1.15,96.01
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,6,2,6,5,1,83.33,0.03,-3.99,-3.99,4.1,-0.6658,1.15,96.01
XRP_USDT,1d,Maker 0.10% / Taker 0.10%,0.1,0.1,7,2,6,4,2,66.67,0.01,-8.95,-8.95,9.01,-1.492,1.11,91.05
